,Datetime,Text
3723,2019-10-28 13:19:54+00:00,"Despite the bitter trade war, in which the United States is demanding reforms from Beijing to protect intellectual property and open its economy further to American businesses, China made the top 10 list for the second year in a row. "
3724,2019-10-28 13:19:43+00:00,"not going to happen, just a slight slowdown in growth. we will have sector recessions because of the trade war, but that won't last long. now is a good time for firms to get rid of excess employees because they can get good jobs quickly."
3725,2019-10-28 13:19:34+00:00,"Sir,China’s loss is not India’s gain,those mfg units will never shift to India, 1) Chinese workforce & infrastructure is phenomenal 2) China has announced several policies for overseas investors in such a fast pace Vis incentives to existing mfg units affected by trade war"
3726,2019-10-28 13:18:01+00:00,"Some of this is a result of the US Trade War, but some of it is the realization of one of China's long-held ambitions... https://www.wsj.com/articles/china-sets-up-new-29-billion-semiconductor-fund-11572034480?shareToken=stc778a71bc2064510b0145d760818a456 via @WSJ"
3727,2019-10-28 13:17:06+00:00,US-China trade war ke beech mein mera Diwali weekend kyu kharab kiya ja raha hai?
3728,2019-10-28 13:17:02+00:00,"Travel restrictions reduce Mainland Chinese visitors to Art Taipei, but Japanese, Indonesian&Malaysian collectors step in. Sales were stable at Asia's oldest contemporary art fair despite political tensions&the spectre of US-China trade war. By @lisamovius"
3729,2019-10-28 13:13:35+00:00,#TradeWar between #UnitedStates &amp; #China and good performance of apparel #Export in non-traditional markets acted as a catalyst for the rise in #Bangladesh #Apparel export. Overall #Merchandise export earnings have registered a 10.55% growth in last FY. -
3730,2019-10-28 13:13:25+00:00,"Trump screwed farmers, steel workers and caused the prices of goods to go up for all Americans because of his dumb trade war and antiquated beliefs. He asked China to interfere in our election interference the news and gave Huawei a big contract so they can spy on us for nothing"
3731,2019-10-28 13:12:30+00:00,"So GOP is fine with locking children in cages, dehumanizing immigrants, bankrupting farmers, useless trade war with China, back stabbing loyal Kurds, they just don’t want to be called out for enabling it. Then they are too stupid to serve in office"
3732,2019-10-28 13:12:14+00:00,If the trade deal with China is so great as donni says. Why should FED then cut rates? #tradewar #US #China #FED
3733,2019-10-28 13:11:45+00:00,"Depends on a few things. - Chinese regs on crypto investment i.e. Bitcoin banned - application of FATF regs - precious metal prices - stock markets prices - financial trade war Overall, it's bullish though for top 20. Then speculative beyond atm"
3734,2019-10-28 13:10:14+00:00,"GBP/USD Eyes Early Election Vote, S&P 500 at Record High on Trade War Latest https://superiorinvest.com/gbp-usd-eyes-early-election-vote-sp-500-at-record-high-on-trade-war-latest/"
3735,2019-10-28 13:10:03+00:00,"And why, pray tell, would any reader in the U.S. reasonably expect to receive an accurate portrait of ""what's going on at the top"" in China given how this fabricated ""trade war"" is being used by OUR GOVERNMENT to artificially increase inflation and ""wage class war"" at home?"
3736,2019-10-28 13:09:47+00:00,"Global Markets update: S&P 500 futures briefly hit a new all-time high of 3,029.62 on Monday, on fresh hopes that China and the U.S. will agree at least a temporary truce to their trade war in the coming weeks. Cheers #usmarkets #bullish #TradeDeal @CNBC"
3737,2019-10-28 13:07:32+00:00,"GBP/USD Eyes Early Election Vote, S&amp;P 500 at Record High on Trade War Latest - US Market Open http://dlvr.it/RH6brx http://bit.ly/fxrebate1"
3738,2019-10-28 13:07:29+00:00,US holds China accountable for human rights violations amid trade war talks https://tamfitronics.com/live-news/us-holds-china-accountable-for-human-rights-violations-amid-trade-war-talks/
3739,2019-10-28 13:07:28+00:00,US holds China accountable for human rights violations amid trade war talks https://tamfitronics.com/live-news/us-holds-china-accountable-for-human-rights-violations-amid-trade-war-talks/
3740,2019-10-28 13:07:24+00:00,"""GBP/USD Eyes Early Election Vote, S&amp;P 500 at Record High on Trade War Latest - US Market Open"" http://bit.ly/2pYhLq6 #trading #forex"
3741,2019-10-28 13:06:41+00:00,We’re not the second largest oil importer? We’re not subsidizing farmers for trade war compensation?
3742,2019-10-28 13:06:40+00:00,"GBP/USD Eyes Early Election Vote, S&amp;P 500 at Record High on Trade War Latest - US Market Open | #Forex"
3743,2019-10-28 13:06:21+00:00,"""GBP/USD Eyes Early Election Vote, S&amp;P 500 at Record High on Trade War Latest - US Market Open"""
3744,2019-10-28 13:06:18+00:00,"""""It's not the most pleasant topic, but farmer suicide rates are up,"" Schutte said. ""Suicide rates are up on a lot of demographics, but it's up on farmers as well."""" #tradewar #Tariffs #AskForHelp #MondayMorning"
3745,2019-10-28 13:05:35+00:00,"Bad Loans, Trade War and Street Protests: HSBC’s Dismal Quarterly Results Had It All https://fortune.com/2019/10/28/hsbc-dismal-quarterly-results-had-it-all/?utm_source=dlvr.it&amp;utm_medium=twitter"
3746,2019-10-28 13:05:33+00:00,US-China trade war worries tourism industry http://dlvr.it/RH6b8k
3747,2019-10-28 13:04:46+00:00,"@Thomasnet: Here's what small businesses, slammed by China tariffs, are doing to minimize the impact of the trade war https://thomasnet.co/2ol4qI0 by @CNBC Shared via TweetCaster"
3748,2019-10-28 13:04:01+00:00,"Find out from our experts about the ripple effects of the US-China trade war on international fertilizer, crop protection, biofuels and animal health markets across the #Agribusiness industry &gt;&gt; http://bit.ly/32TfTO5 #TradeWar #Energy #IHSMarkit"
3749,2019-10-28 13:03:54+00:00,"Bad Loans, Trade War and Street Protests: HSBC’s Dismal Quarterly Results Had It All https://ift.tt/2JsMEtI #Venture #BusinessGrowth #Marketing #VentureCapital #Startup #VC #GrowthHacking #Fortune"
3750,2019-10-28 13:02:50+00:00,"GBP/USD Eyes Early Election Vote, S&amp;P 500 at Record High on Trade War Latest - US Market Open http://ow.ly/MeQS101YLgG"
3751,2019-10-28 13:02:36+00:00,"The big question in metals is what happens next to nickel While the fog of the trade war clouds the outlook for most commodities, battle lines are being drawn in the nickel market. https://www.miningweekly.com/article/the-big-question-in-metals-is-what-happens-next-to-nickel-2019-10-28 #nickel #mining #metal"
3752,2019-10-28 13:02:29+00:00,"China’s capital outflows widen, but US trade war currency deal could ease pressures "
3753,2019-10-28 13:01:45+00:00,#economy #tradewar https://news.yahoo.com/economists-call-alternative-path-u-043000720.html
3754,2019-10-28 13:01:38+00:00,#tradewar goes to #Tradedeal Phase 1 before #Apec . @TargetInvesting
3755,2019-10-28 13:01:16+00:00,Wind power industry warns of global trade war threat https://www.ft.com/content/1fb3a25c-f3f4-11e9-b018-3ef8794b17c6 via @financialtimes
3756,2019-10-28 13:01:01+00:00,"Britain's aerospace industry is at risk of being shot down in a transatlantic trade war, writes @jcollingridgeST"
3757,2019-10-28 13:00:44+00:00,US travel industry to Chinese tourists: What trade war? - ABC News - https://www.chinatravelblog.com/2019/10/28/us-travel-industry-to-chinese-tourists-what-trade-war-abc-news/ #China #travel
3758,2019-10-28 12:59:47+00:00,"Dude, it is falling from three quarters, India, whom ppl supposed to be a key gainer of the USA-China trade war turned out to be a loser (missed opportunity)."
3759,2019-10-28 12:59:15+00:00,"#Trade war, #weather and high prices dampen U.S. #corn. ACGF says exports at 37% of year-ago levels confirm the U.S. is not winning trade wars. #WorldGrain http://ow.ly/k4Ty30pN2in"
3760,2019-10-28 12:59:01+00:00,US Pres. Trump: Expecting to sign China trade pact at APEC meeting in Chile https://s68mv.app.goo.gl/whgGt #UnitedStates #TradeWar #China
3761,2019-10-28 12:57:17+00:00,"Trade war, weather, low prices increase farmer calls to Extension suicide hotline "
3762,2019-10-28 12:57:04+00:00,"EMFX underperformance isn't a PMI momentum story; PMI isn't uniformly important across EM. Separately, positioning is a valid by-product of the key issue: risk adjusted USD carry (yield grab). This also hedges the tradewar blow-up risk. Not many EMs able to outdo that offer "
3763,2019-10-28 12:56:03+00:00," Liquidity The spread between low &amp; high liquid IG bonds is widening, despite the rally &amp; the belief of an improvement in US-China trade tensions https://www.isabelnet.com/?s=liquidity h/t GS #markets #liquidity #bonds #bondmarket #bondmarkets #tradedeal #tradewar #tradetensions #Trump"
3764,2019-10-28 12:54:35+00:00,"Donald Trump, presidente de #EEUU: -Espero que sea un buen día para los mercados -Esperamos poder cumplir con los plazos en la fase 1 de las negociaciones comerciales con China -Espero poder firmar el acuerdo en la cumbre de Asía-Pacifico en Chile #APAC #TradeWar #WallStreet"
3765,2019-10-28 12:53:49+00:00,"China’s capital outflows widen, but trade war deal could ease pressures https://www.scmp.com/economy/china-economy/article/3035234/chinas-capital-outflows-widen-us-trade-war-currency-deal via @scmpnews"
3766,2019-10-28 12:53:44+00:00,"$SPY popping new macro highs in pre market. Looks like market just doesnt care about bad manufacturing reports ISMs , or the trade war ""deal"" propping some bid up for now. "
3767,2019-10-28 12:52:37+00:00,#futures #futurestrading #economics #es $es_f #snp #snp19 #treasuries #interestrates #bonds #tradewar #tradewars #china
3768,2019-10-28 12:52:29+00:00,there are 3 main reasons 1. trade war between US and #China 2. weak global business environment 3. Carrie Lam refuse to handle her people's voices but intended to escalate the whole situation #HongKong #HongKongers #HongKongProtests #FiveDemandsNotOneLess
3769,2019-10-28 12:51:59+00:00,"Also, the 21.7% y-o-y in Ford’s vehicle sales in China, stemming from the growing pushback from the Chinese consumers against American products due to the trade war, will further increase the necessity for the company to diversify its growth-driving markets."
3770,2019-10-28 12:51:11+00:00,The US-China trade conflict has become the single key risk factor for #EmergingMarkets investors. That's why the correlation between the probability of a resolution and EM equity market performance has risen sharply in 2019. #tradewar 
3771,2019-10-28 12:51:03+00:00,#tradewar #xau #xag
3772,2019-10-28 12:50:01+00:00,#TradeWar between #UnitedStates &amp; #China and good performance of apparel #Export in non-traditional markets acted as a catalyst for the rise in #Bangladesh #Apparel export. Overall #Merchandise export earnings have registered a 10.55% growth in last FY. -
3773,2019-10-28 12:49:32+00:00,Time for some quick action to boost exports to USA. We are losing the golden opportunity arising from US-China trade war @PiyushGoyal . You are a very dynamic leader and hv transformed railways. We need same energy to boost exports.
3774,2019-10-28 12:49:29+00:00,Xi and Bolsonaro plan increased trade amid US trade war 
3775,2019-10-28 12:49:03+00:00,#TradeWar TRUMP SAYS WE ARE LOOKING TO BE AHEAD OF SCHEDULE TO SIGN PHASE ONE OF US-CHINA TRADE DEAL TRUMP SAYS EXPECTS TO SIGN CHINA TRADE PACT AT APEC MEETING IN CHILE
3776,2019-10-28 12:48:05+00:00,"Last few top breaks did not send markets much higher, but tops were made by the tradewar without trump ironically stopping stocks from advancing will the SPX climb further than 2.5%? "
3777,2019-10-28 12:47:31+00:00,"Really, because fox is so hard hitting and factual? Pop your head out and take a look at the real world. Farmers are going out of business because of his senseless trade war. Or have you not noticed the jump in your grocery bill?"
3778,2019-10-28 12:47:30+00:00,"Tariffs Matter #ConsumerCosts #WageInflation #EarningsCompression #RevenueDecline And Trump’s Trade War has prompted China “to double down on state programs to boost homegrown technologies” U.S. Companies Report Greater Tariff Strains, Hiring Challenges "
3779,2019-10-28 12:45:25+00:00,"Xi Jinping sees China's slowing growth,rancorous trade war, HK protests, pig die-off &amp; surging food prices as reasons to further enforce fealty to him. Critics say fealty to him is the problem. @ChuBailiang"
3780,2019-10-28 12:45:19+00:00,"Trump's China trade war hurting tourism, a US cash cow "
3781,2019-10-28 12:42:51+00:00,"He wont go to a baseball game anytime again soon. First time hes been in front of a crowd for a long time, where everyones social media history wasnt vetted. His base might love him, but all the swing states he needs....there gone. Hope his replacement keeps the trade war going"
3782,2019-10-28 12:42:47+00:00,Trump lost the trade war with China and our farmers are now on welfare and the global economy is slowing. Trump exploded our deficit to $1 trillion with pointless tax cuts for the rich. Trump and his incompetence are the biggest threats to the economy.
3783,2019-10-28 12:42:04+00:00,Trade War: Vietnam hits Chinese and South Korea steelmakers with duties - Bloomberg https://u.theedgemarkets.com/r/589328
3784,2019-10-28 12:40:00+00:00,"The Japanese Yen has been sliding gradually against the US Dollar It has also topped an important range, but hardly convincingly. That range top is now near-term support https://www.dailyfx.com/forex/technical/home/analysis/usd-jpy/2019/10/28/Japanese-Yen-Bulls-Pressured-But-Not-Beaten-by-US-China-Trade-Cheer.html #forex #news #trading #trader #forexnews #forexmarket #currency #business #tradewar"
3785,2019-10-28 12:39:41+00:00,China Herald: Boardrooms have to shape up to face the fallout of the trade war - Harry Broadman http://chinaherald2.blogspot.com/2019/10/boardrooms-have-to-shape-up-to-face.html
3786,2019-10-28 12:39:05+00:00,"A trade war, Hong Kong protests, a swine flu epidemic, slowed economic growth — China has plenty of practical problems. So why is the Communist Party elite meeting this week to discuss its own rules? For Xi Jinping, the party's survival is at stake. "
3787,2019-10-28 12:38:39+00:00,Because they pre-empted the future... Trade war... Kung di naukopa ng chinese yan. Sure yn nablock ng US yan. Kaya nga natuwa sila ng pinaalis ng mga bobong pilipino mga kano eh. Ngaun rereklamo ka. Dun ka magreklamo sa nagpalayas.. 
3788,2019-10-28 12:38:30+00:00,US travel industry to Chinese tourists: What trade war? #China #Japan #Canada #UnitedStates #DOJ #Huawei #TradeTalks #AsiaPacific #Politics #Technology #Business #MengWanzhou #RobertLighthizer #StevenMnuchin #Washington #Beijing #Tariffs
3789,2019-10-28 12:38:18+00:00,Happy that they need bail out money to keep their farms alive because trumps ridiculous trade war destroyed them?
3790,2019-10-28 12:36:55+00:00,Beijing Woos U.S. and Other Foreign Companies as Trade War Takes Toll 
3791,2019-10-28 12:35:10+00:00,Hopefully it’s the trade war ending
3792,2019-10-28 12:31:33+00:00,US Travel Industry to Chinese Tourists: What Trade War? - U.S. News &amp; World Report http://bit.ly/2p88WtX
3793,2019-10-28 12:30:43+00:00,"With the trade war, China needs foreign reserves to buy things from US. Reduced exports will add to the foreign reserves pressure."
3794,2019-10-28 12:30:08+00:00,In effect #America is funding the biggest terrorist organisation in the world - #CCP. #boycottchina #decouple #china #tradewar 
3795,2019-10-28 12:30:06+00:00,#XiJinping ’s recent visit to Mamallapuram for his second informal summit with Prime Minister Narendra Modi is also expected to figure at the meeting. https://trib.al/7LXLPna #HongKong #tradewar
3796,2019-10-28 12:29:25+00:00,"is this like a proof that theyre not affected by the whole trade war going on? or like even though its korean, is it somehow omitting the boycott or its just that young people dont care?"
3797,2019-10-28 12:28:58+00:00,ยุคของtrade warละป่ะ ทหารควรเลิกลำเลิกบุญคุณ /หมั่นไส้คนในไอจีที่เป็นทหารเฉย ๆ 5555555
3798,2019-10-28 12:28:45+00:00,Determining the Country of Origin Is Key During the U.S.-China Trade War: avoid supply chain disruptions by learning the different ways countries deal with imported products.
3799,2019-10-28 12:26:51+00:00,U.S. travel industry to Chinese tourists: What trade war? http://bit.ly/31TW9sh
3800,2019-10-28 12:26:00+00:00,"""A lot of what's happened in the trade war is not going to ever reverse. I mean, if you're not in China and not in the U.S. you're looking at these two countries battle it out and you're thinking, 'I better diversify my supply chain.'” "
3801,2019-10-28 12:25:08+00:00,"... and we're losing time in the Trade War, as well as endless wars... if you think your current President is doing a great job in managing the trade war then please vote for him. If you think he's doing a lousy job, please vote against him... but VOTE !!!"
3802,2019-10-28 12:22:29+00:00,I could never be one of these market analyst. They are professionals at blowing smoke up investors asses. So Trump will be nice to China to not tank the economy but almost all of them expect him to reheat the trade war if he wins reelection. wtf
3803,2019-10-28 12:21:42+00:00,"Many people say the US will win the trade war... China may lose but we all lose because of time. They say the way you spend your time values your life in more important ways than what could possibly happen during such non actionable acts as watching TV, too much social media etc."
3804,2019-10-28 12:20:59+00:00,Canton Fair highlights changing China amid US trade war https://www.scmp.com/economy/china-economy/article/3034434/chinas-canton-fair-highlights-changing-nature-nations via @scmpnews
3805,2019-10-28 12:20:36+00:00, Trade War: Winners and Losers This chart shows the biggest winners and losers of imports to the U.S. in the past year https://www.isabelnet.com/?s=trade+war h/t @MacrobondF #markets #economics #imports #investing #tradedeal #tradewar #tradetensions #Trump
3806,2019-10-28 12:17:55+00:00,LeT Republicans do a victory lap for killing 1 guy if they want - we all know it was our Brave USA forces that did it ! Republican leaders have bungled 2 wars and Trade War with China is a Flop...citizens pay high Tariffs so Republicans have little to brag about
3807,2019-10-28 12:17:15+00:00,"As the trade war drags, #China woos US businesses. Singapore has lessons for #HongKong protesters. OpEd: Why Mandarin is not #Singapore Chinese mother tongue. Outcry as #NorthKorea-themed pub opens in Seoul. Thailand shrugs off US trade benefit suspension."
3808,2019-10-28 12:16:32+00:00,Chinese data collecting apps have always been conceding - why such a siren now?? Trade war triggers!?! — Congress concerned teenagers’ favorite app @tiktok_us is national security threat
3809,2019-10-28 12:15:00+00:00,".@michaelxpettis: The ongoing US-China #trade dispute has little to do with Trump’s personal animosity toward China or his reelection strategy. Instead, the trade war’s root cause is the inability of the US to continue absorbing the world’s excess savings. "
3810,2019-10-28 12:14:25+00:00,VIDEO: U.S. travel companies are looking for new ways to attract tourists from China amid a drop in affluent visitors blamed at least partly on the trade war between the two countries. Read more: https://apnews.com/5797aa2e34004ee3ba5eae934debdbdb
3811,2019-10-28 12:14:22+00:00,"But China, even though it depends on exports, is in such of a position that it can play the Trade War game simply because China regardless of its exports has made great purchases and has great wealth to protect its interests and further its ideology without need of compromising. "
3812,2019-10-28 12:12:52+00:00,Trade war still denting confidence on transpacific trade 
3813,2019-10-28 12:11:59+00:00,"A 75% bounce off the December lows, that's some trade war... *TIFFANY REVIEWING $120-PER-SHARE PROPOSED BID FROM LVMH - Bloomberg"
3814,2019-10-28 12:11:11+00:00,"US travel industry steps up efforts to win back Chinese tourism business lost to trade war The #City of #Washington has #Offered #Hotel #Discounts #Timed to #Coincide #With #Lunar New #Year, while the state of Arizona has promoted its ... https://is.gd/0HYDEH -"
3815,2019-10-28 12:10:49+00:00,"I might have to start investing in speculative Bitcoin and options contracts to make more money. This trade war shit is costing me more everyday. Shhh, don’t tell June....she thinks CD’s are the way to go. #Trader #tradewar"
3816,2019-10-28 12:10:48+00:00,"Now the business houses started talking . Southern states would have benefitted a lot if manufacturing industries came to India because of on going trade war .We are missing the boat , but yet it is not all over yet . GOI please wake up "
3817,2019-10-28 12:09:54+00:00,Yeah. How are those farmers doing? On welfare? Socialism? Getting government handouts due to a failing trade war? Oh and the coal miners. Wait. Nm.
3818,2019-10-28 12:07:26+00:00,TODAY: Steve Anthony of Anthony Timberlands and other execs talk to @ArkBusiness about the trade war's effect on the Arkansas timber industry - https://www.arkansasbusiness.com/article/128779/trade-war-cuts-deep-in-arkansas #ARPX
3819,2019-10-28 12:07:03+00:00,US-China trade war worries tourism industry http://dlvr.it/RH6NfM
3820,2019-10-28 12:06:52+00:00,"What shall we call this? Hmm... Trump Seeks New $15 Billion Subsidy (On top of previous $12 Billion), To Protect Farmers From His Own Trade War "
3821,2019-10-28 12:06:47+00:00,"If not for this trade war which I think will last years, I’d agree w you. Alas had to dump it earlier this yr. Sticking w SHOP as my single biggest play"
3822,2019-10-28 12:00:37+00:00,"The repercussions of this escalated trade war are many – none of them good. At the risk of sounding fatalistic, for most retailers, hunkering down and waiting until calmer heads prevail on the trade front may be the only thing they can practically do. https://buff.ly/2qq8dnZ"
3823,2019-10-28 12:00:00+00:00,"Our latest #TradeWar podcast: What happens to China's plans (and Trump's election prospects) if GDP growth drops below 6 per cent, and the candid insights on tariffs our reporter picked up from a major economic conference in Shanghai "
3824,2019-10-28 11:58:17+00:00,"As China’s Troubles Simmer, Xi Reinforces His Political Firewall: With China mired in a trade war, economic slowdown and Hong Kong unrest, Xi Jinping will use an elite meeting to focus more on increasing his control over the Communist Party "
3825,2019-10-28 11:56:17+00:00,So much stuff on the timeline while I’m writing my paper on anti korean sentiments in japan in the context of the 2019 trade war. Inch resting. **I** live in a society.
3826,2019-10-28 11:52:46+00:00,"The trade war between the USA and China has had an effect on the production and sale of Volvo trucks by Volvo, which is a Chinese company. The sale of American vehicles in China will also go down and proves the point that no one wins in a trade war."
3827,2019-10-28 11:52:18+00:00,"In terms of countries, it's China (already the world’s largest market for #ElectricVehicles) who looks poised to win… But its success has been powered by government subsidies – and with a trade war, it faces a challenge to hang on to its lead https://www.telegraph.co.uk/technology/2019/10/28/can-countries-catch-chinas-electric-car-dominance/"
3828,2019-10-28 11:48:06+00:00,Trade war still denting confidence on transpacific trade http://dlvr.it/RH6Kgx
3829,2019-10-28 11:45:09+00:00,"$PHG NEW ARTICLE : Philips' Connected Care business was hit by the trade war, CEO says | Squawk Box Europe https://dashboard.stck.pro/news.php?ticker=PHG&amp;rowid=401458"
3830,2019-10-28 11:45:05+00:00,US-China trade war worries tourism industry 
3831,2019-10-28 11:44:48+00:00,"There is an increasing possibility that the #tradewar could be phased out. Nevertheless, the areas of disagreement and contention illustrated by @VP's speech still cast a shadow over the path toward a trade deal, and remind us of the lurking perils. http://www.globaltimes.cn/content/1168208.shtml"
3832,2019-10-28 11:42:03+00:00,"Liquidità in crescita per i Super ricchi: aumentano timori su volatilità #Mercati, colpa della 'trade war' http://dlvr.it/RH6Jgc"
3833,2019-10-28 11:41:39+00:00,"I've just posted a new blog: Trump's China trade war hurting tourism, a US cash cow "
3834,2019-10-28 11:40:32+00:00,Trade War Averted? http://dlvr.it/RH6JXL
3835,2019-10-28 11:36:16+00:00,63 #foreign #trademark I wonder how much the #tradewar #Trader are hurting Trump. Guess what they are not. #SwampWatch #DrainTheSwamp #WhiteHouse #TrumpIsADisgrace #GOP #CorruptGOP #TrumpDerangementSyndrome is really what calling yourself MAGA means.
3836,2019-10-28 11:34:12+00:00,US-China trade war worries #tourism industry https://www.usatoday.com/videos/news/nation/2019/10/28/us-china-trade-war-worries-tourism-industry/2483174001/ via @usatodaytravel #vacation #travel
3837,2019-10-28 11:33:24+00:00,https://www.yahoo.com/finance/news/survey-us-business-hiring-falls-040507433.html #trumprecession #tradewar #twopercentgrowth #ImpeachTrump #MAGA2020 #VoteBlue2020 #FlipTheSenate @womensmarch #FakePOTUS @TheDemocrats #resignorbeimpeached @POTUS
3838,2019-10-28 11:31:12+00:00,US-China trade war worries tourism industry https://www.usatoday.com/videos/money/business/2019/10/28/us-china-trade-war-worries-tourism-industry/2483146001/
3839,2019-10-28 11:29:44+00:00,#TradeWar between #UnitedStates &amp; #China and good performance of apparel #Export in non-traditional markets acted as a catalyst for the rise in #Bangladesh #Apparel export. Overall #Merchandise export earnings have registered a 10.55% growth in last FY. -
3840,2019-10-28 11:25:25+00:00,"Let's start our anti-EU fight back with a Trade War WE own: Buy Nissan, Jag, LandRover instead of MB BMW VW Audi Citroen Peugeot. Anchor NOT Lurpak. British Beef NOT Irish. Oz/NZ wine NOT French Italian Spanish German. Cheddar NOT fake Dutch Cheddar. Hols in USA not Med. Pls RT "
3841,2019-10-28 11:24:42+00:00,What’s In (and Not In) Step One of the U.S.-China Trade Deal: #TradeWar #tariffs #TradeTalks #TradeDeals #PhaseOne
3842,2019-10-28 11:24:05+00:00,5 Things You Need to Know to Start Your Day: #FinancialMarkets #BrexitExtension #HSBC #TradeWar #EarningsSeason
3843,2019-10-28 11:23:13+00:00,"Aren't a lot of the issues being faced by #HSBC unique to its circumstances though - dual HK listing, high exposure to there &amp; issues of recent unrest, China/trade war, poor performance from its trading division etc. These aren't issues #MTRO are being affected by."
3844,2019-10-28 11:20:07+00:00,"It is not OK for the president of the United States to go on national television and ask a communist dictator — with whom we're in a trade war — to investigate an American citizen. It doesn't matter if you're a Republican, a Democrat, an independent."
3845,2019-10-28 11:19:49+00:00,"It is not OK for the president of the United States to go on national television and ask a communist dictator — with whom we're in a trade war — to investigate an American citizen. It doesn't matter if you're a Republican, a Democrat, an independent."
3846,2019-10-28 11:19:35+00:00,"Whisper it quietly but there are signs that two bruising political battles may be about to finish. If the US-China #tradewar, and #Brexit do come to agreeable ends, then here’s why that’s reason to cheer for #investors: http://bit.ly/2pUrEVY #europeanequities"
3847,2019-10-28 11:19:14+00:00,It's certainly not because of Trump & his disastrous Tax Cuts & Jobs Act with tax benefits for the middle class that are set to expire after 2025 & a misguided trade war with China. American military has always been strong. It didn't become strong under the Trump Administration.
3848,2019-10-28 11:19:06+00:00,#weed #medicalmarijuana #THC- Trade war fears sent the Dow Jones tumbling 800 points this week. But this has actually created a great opportunity to pick up shares of one of the best cannabis stocks to buy. The financial markets have scared a lot of ...-https://mmpconnect.com/the-market-just-put-one-of-the-best-cannabis-stocks-on-sale/
3849,2019-10-28 11:19:00+00:00,"#ChinaEconomicOutlook4Q19 | http://bit.ly/2PpaOsY The #TradeWar, together with the domestic structural obstacles weigh on the #growth in the medium to long term."
3850,2019-10-28 11:18:48+00:00,Trade wars have consequences - Here are the biggest winners and losers of imports to the US in the past year. More on the US #tradewar in our latest blog post: https://www.macrobond.com/news/blog-trade-war-tariffs-us-china/ #Macrobond #chartoftheday #US
3851,2019-10-28 11:18:01+00:00,"When we think of #tradewars we often focus on #China and the #US. However, #Japan and #SouthKorea's trade war is intensifying &amp; is as much based on events that took place in the early 20th century as it is on current relations. @FT #ShinzoAbe #MoonJaein"
3852,2019-10-28 11:18:01+00:00,The olive oil producers formal complain against interim Prime Minister @sanchezcastejon. He went to New York and not once spoke about the oil customs tariffs imposed by the USA vs EU trade war. However he spoke a lot with #GretaThurnberg 
3853,2019-10-28 11:16:52+00:00,US travel industry to Chinese tourists: What trade war? 
3854,2019-10-28 11:16:05+00:00,"Any country that joins you is at loss. Pakistan brings bad luck. China having trade war with US, Bangla, Sri Lanka (attack on their cricketers), Malaysia, Turkey, Afghan, Baloch, POK, including India. List is long. Watch what Saudi Arabia did with Imran. "
3855,2019-10-28 11:14:28+00:00,President Trump’s trade war has cost Ford Motor Company $1B 
3856,2019-10-28 11:13:22+00:00,How does a senator take a farm bailout after creating the very trade war fuckup that destroyed American farmers markets for decades?
3857,2019-10-28 11:11:06+00:00,Strategists see Wall Street moving higher despite trade war risks: Reuters poll 
3858,2019-10-28 11:11:03+00:00,"Liquidità in crescita per i Super ricchi: aumentano timori su volatilità mercati, colpa della 'trade war' #finanzaemercati"
3859,2019-10-28 11:09:44+00:00,"With China mired in a trade war, economic slowdown and Hong Kong unrest, Xi Jinping will use an elite meeting to focus more on increasing his control over the Communist Party. "
3860,2019-10-28 11:07:25+00:00,Silly accident or trade war starting?!
3861,2019-10-28 11:04:45+00:00,"Chinese Communist Party kicks off delayed conclave to discuss HK protests, trade war "
3862,2019-10-28 11:04:32+00:00,Let’s hope he wouldn’t say something crazy like he can start and win a trade war in 3mo b/c trade wars are easy to win. Then drag out the self inflicted trade war for almost 2yrs and only accomplish an agreement in principle to negotiate the trade war at the 2yr mark.
3863,2019-10-28 11:03:42+00:00,"Jeffrey Lehman, vice chancellor of @nyushanghai believes there are ways to resolve the #tradewar. At a forum held in Shanghai on Sunday, he said it is important to ensure a clear understanding of differences between #China and the #US and that disputes are resolved fairly."
3864,2019-10-28 11:03:41+00:00,"A trade war is a cost incentive to try &amp; change behavior. My point is that China isn't our 'enemy', it's an enabler of cheap labor/goods that everyone's benefited from. The American worker was sold out by Wall Street when they decided to move the supply chain to China."
3865,2019-10-28 11:01:00+00:00,#Malaysia aims to attract #Fortune500 and global businesses with incentives worth 1 billion Ringgit (US$238 million) and businesses are pouring to this country. https://is.gd/fjat9S #BusinessIntelligence #IT #FDI #Tradewar #MNCs #MultinationalCorporation
3866,2019-10-28 11:00:53+00:00,"Trump's China trade war hurting tourism, a US cash cow "
3867,2019-10-28 11:00:17+00:00,"The US-China trade war has continued to escalate and create uncertainty for many US, Chinese and other international companies. How might it affect your company? Learn more: http://ow.ly/nC0A50wVbbg #China #TechnologyTrade"
3868,2019-10-28 11:00:00+00:00,"The FOMC can't come out and openly admit that its cuts will be more than a ""mid cycle adjustment"" only if the trade war escalates. But has to at least temper market expectations for further easing if it wants to avoid being forced into further cuts "
3869,2019-10-28 10:59:56+00:00,"Profits at Chinese industrial companies fell for 2nd straight month in September as producer prices continued their slide, highlighting slowing economy & protracted U.S. trade war. https://www.reuters.com/article/us-global-oil/oil-falls-on-weak-chinese-industrial-data-idUSKBN1X703E #OOTT #oilandgas #oil #WTI #CrudeOil #fintwit #OPEC"
